            geopack_08_dp    spacepy  spacepy-irbem  spiceypy1  spiceypy2      sunpy   pyspedas
2010-10-13      23.437875  23.438298      23.439815  23.437864  23.437864  23.433423  23.437875
2010-10-14      23.437874  23.438296      23.439789  23.437850  23.437850  23.433437  23.437874
2010-10-15      23.437874  23.438298      23.439761  23.437835  23.437835  23.433455  23.437874
2010-10-16      23.437874  23.438303      23.439732  23.437820  23.437820  23.433477  23.437874
2010-10-17      23.437873  23.438308      23.439702  23.437805  23.437805  23.433501  23.437873
2010-10-18      23.437873  23.438312      23.439671  23.437792  23.437792  23.433527  23.437873
2010-10-19      23.437873  23.438312      23.439639  23.437780  23.437780  23.433552  23.437873
2010-10-20      23.437872  23.438309      23.439607  23.437770  23.437770  23.433577  23.437872
2010-10-21      23.437872  23.438300      23.439573  23.437764  23.437764  23.433602  23.437872
2010-10-22      23.437872  23.438287      23.439538  23.437761  23.437761  23.433627  23.437872
2010-10-23      23.437871  23.438271      23.439503  23.437762  23.437762  23.433654  23.437871
2010-10-24      23.437871  23.438252      23.439467  23.437767  23.437767  23.433683  23.437871
2010-10-25      23.437870  23.438233      23.439430  23.437776  23.437776  23.433718  23.437870
2010-10-26      23.437870  23.438216      23.439393  23.437789  23.437789  23.433760  23.437870
2010-10-27      23.437870  23.438204      23.439354  23.437804  23.437804  23.433811  23.437870
2010-10-28      23.437869  23.438196      23.439316  23.437822  23.437822  23.433870  23.437869
2010-10-29      23.437869  23.438195      23.439276  23.437841  23.437841  23.433937  23.437869
2010-10-30      23.437869  23.438199      23.439237  23.437860  23.437860  23.434011  23.437869
2010-10-31      23.437868  23.438204      23.439196  23.437878  23.437878  23.434087  23.437868
2010-11-01      23.437868  23.438209      23.439156  23.437892  23.437892  23.434161  23.437868
2010-11-02      23.437868  23.438210      23.439114  23.437903  23.437903  23.434229  23.437868
2010-11-03      23.437867  23.438204      23.439073  23.437909  23.437909  23.434285  23.437867
2010-11-04      23.437867  23.438190      23.439031  23.437909  23.437909  23.434329  23.437867
2010-11-05      23.437867  23.438170      23.438990  23.437902  23.437902  23.434362  23.437867
2010-11-06      23.437866  23.438147      23.438947  23.437889  23.437889  23.434387  23.437866
2010-11-07      23.437866  23.438125      23.438905  23.437870  23.437870  23.434408  23.437866
2010-11-08      23.437865  23.438106      23.438863  23.437847  23.437847  23.434430  23.437865
2010-11-09      23.437865  23.438094      23.438821  23.437819  23.437819  23.434456  23.437865
2010-11-10      23.437865  23.438088      23.438779  23.437790  23.437790  23.434487  23.437865
2010-11-11      23.437864  23.438087      23.438737  23.437761  23.437761  23.434524  23.437864
